First,Second,Mean,Type,Cal.,Latitude,Longitude,Mean time,Local time,Latitude,Longitude
5/30/2008 1:34,5/30/2008 20:32,5/30/2008 11:03,Midday,-6.2,55.615,13.653,5/30/2008 0:00,,56.000,14.500
5/30/2008 20:32,5/31/2008 1:18,5/30/2008 22:55,Midnight,-6.2,56.247,15.671,5/30/2008 16:59,2008-05-30 17:58,55.931,14.662
5/31/2008 1:18,5/31/2008 20:39,5/31/2008 10:59,Midday,-6.2,56.563,14.689,,,,
5/31/2008 20:39,6/1/2008 1:25,5/31/2008 23:02,Midnight,-6.2,56.090,13.958,5/31/2008 17:01,2008-05-31 17:58,56.326,14.324
6/1/2008 1:25,6/1/2008 20:40,6/1/2008 11:03,Midday,-6.2,56.143,13.728,,,,
6/1/2008 20:40,6/2/2008 1:25,6/1/2008 23:03,Midnight,-6.2,55.941,13.747,6/1/2008 17:03,2008-06-01 17:58,56.042,13.738
6/2/2008 1:25,6/2/2008 20:34,6/2/2008 11:00,Midday,-6.2,55.721,14.517,,,,
6/2/2008 20:34,6/3/2008 1:27,6/2/2008 23:01,Midnight,-6.2,55.428,14.288,6/2/2008 17:00,2008-06-02 17:58,55.574,14.403
6/3/2008 1:27,6/3/2008 20:34,6/3/2008 11:01,Midday,-6.2,55.486,14.309,,,,
6/3/2008 20:34,6/4/2008 1:25,6/3/2008 23:00,Midnight,-6.2,55.387,14.580,6/3/2008 17:00,2008-06-03 17:58,55.437,14.444
6/4/2008 1:25,6/4/2008 20:37,6/4/2008 11:01,Midday,-6.2,55.540,14.352,,,,
6/4/2008 20:37,6/5/2008 1:28,6/4/2008 23:03,Midnight,-6.2,55.260,13.874,6/4/2008 17:02,2008-06-04 17:59,55.400,14.113
6/5/2008 1:28,6/5/2008 20:47,6/5/2008 11:08,Midday,-6.2,55.776,12.646,,,,
6/5/2008 20:47,6/6/2008 1:13,6/5/2008 23:00,Midnight,-6.2,56.286,14.668,6/5/2008 17:04,2008-06-05 17:59,56.031,13.657
6/6/2008 1:13,6/6/2008 20:41,6/6/2008 10:57,Midday,-6.2,56.007,15.441,,,,
6/6/2008 20:41,6/7/2008 1:10,6/6/2008 22:56,Midnight,-6.2,56.010,15.714,6/6/2008 16:57,2008-06-06 17:59,56.008,15.578
6/7/2008 1:10,6/7/2008 20:44,6/7/2008 10:57,Midday,-6.2,56.148,15.488,,,,
6/7/2008 20:44,6/8/2008 1:27,6/7/2008 23:06,Midnight,-6.2,55.294,13.262,6/7/2008 17:02,2008-06-07 17:59,55.721,14.375
6/8/2008 1:27,6/8/2008 20:40,6/8/2008 11:04,Midday,-6.2,55.174,13.786,,,,
6/8/2008 20:40,6/9/2008 1:15,6/8/2008 22:58,Midnight,-6.2,55.554,15.310,6/8/2008 17:01,2008-06-08 17:59,55.364,14.548
6/9/2008 1:15,6/9/2008 20:51,6/9/2008 11:03,Midday,-6.2,56.035,14.085,,,,
6/9/2008 20:51,6/10/2008 1:25,6/9/2008 23:08,Midnight,-6.2,55.552,12.860,6/9/2008 17:06,2008-06-09 18:00,55.793,13.473
6/10/2008 1:25,6/10/2008 20:54,6/10/2008 11:10,Midday,-6.2,55.698,12.385,,,,
6/10/2008 20:54,6/11/2008 1:10,6/10/2008 23:02,Midnight,-6.2,56.211,14.410,6/10/2008 17:06,2008-06-10 18:00,55.955,13.398
6/11/2008 1:10,6/11/2008 20:43,6/11/2008 10:57,Midday,-6.2,55.787,15.686,,,,
6/11/2008 20:43,6/12/2008 1:17,6/11/2008 23:00,Midnight,-6.2,55.398,14.961,6/11/2008 16:59,2008-06-11 18:00,55.593,15.323
6/12/2008 1:17,6/12/2008 20:53,6/12/2008 11:05,Midday,-6.2,55.798,13.737,,,,
6/12/2008 20:53,6/13/2008 1:06,6/12/2008 23:00,Midnight,-6.2,56.152,15.013,6/12/2008 17:03,2008-06-12 18:00,55.975,14.375
6/13/2008 1:06,6/13/2008 20:41,6/13/2008 10:54,Midday,-6.2,55.734,16.539,,,,
6/13/2008 20:41,6/14/2008 1:13,6/13/2008 22:57,Midnight,-6.2,55.361,15.816,6/13/2008 16:56,2008-06-13 18:00,55.547,16.178
6/14/2008 1:13,6/14/2008 20:40,6/14/2008 10:57,Midday,-6.2,55.341,15.842,,,,
6/14/2008 20:40,6/15/2008 1:20,6/14/2008 23:00,Midnight,-6.2,54.959,15.119,6/14/2008 16:59,2008-06-14 18:00,55.150,15.481
6/15/2008 1:20,6/15/2008 20:33,6/15/2008 10:57,Midday,-6.2,54.667,15.896,,,,
6/15/2008 20:33,6/16/2008 1:26,6/15/2008 23:00,Midnight,-6.2,54.264,15.173,6/15/2008 16:58,2008-06-15 18:00,54.466,15.534
6/16/2008 1:26,6/16/2008 20:39,6/16/2008 11:03,Midday,-6.2,54.625,14.450,,,,
6/16/2008 20:39,6/17/2008 1:26,6/16/2008 23:03,Midnight,-6.2,54.514,14.477,6/16/2008 17:03,2008-06-16 18:01,54.569,14.463
6/17/2008 1:26,6/17/2008 20:43,6/17/2008 11:05,Midday,-6.2,54.775,14.004,,,,
6/17/2008 20:43,6/18/2008 1:15,6/17/2008 22:59,Midnight,-6.2,55.204,15.531,6/17/2008 17:02,2008-06-17 18:01,54.989,14.767
6/18/2008 1:15,6/18/2008 20:47,6/18/2008 11:01,Midday,-6.2,55.361,15.058,,,,
6/18/2008 20:47,6/19/2008 1:34,6/18/2008 23:11,Midnight,-6.2,54.466,12.586,6/18/2008 17:06,2008-06-18 18:01,54.913,13.822
6/19/2008 1:34,6/19/2008 21:00,6/19/2008 11:17,Midday,-6.2,55.085,11.113,,,,
6/19/2008 21:00,6/20/2008 1:36,6/19/2008 23:18,Midnight,-6.2,54.998,10.891,6/19/2008 17:18,2008-06-19 18:02,55.042,11.002
6/20/2008 1:36,6/20/2008 21:04,6/20/2008 11:20,Midday,-6.2,55.161,10.418,,,,
6/20/2008 21:04,6/21/2008 1:14,6/20/2008 23:09,Midnight,-6.2,56.058,13.195,6/20/2008 17:15,2008-06-20 18:02,55.609,11.806
6/21/2008 1:14,6/21/2008 20:52,6/21/2008 11:03,Midday,-6.2,55.577,14.722,,,,
6/21/2008 20:52,6/22/2008 1:34,6/21/2008 23:13,Midnight,-6.2,54.728,12.249,6/21/2008 17:08,2008-06-21 18:02,55.152,13.485
6/22/2008 1:34,6/22/2008 20:54,6/22/2008 11:14,Midday,-6.2,54.810,12.026,,,,
6/22/2008 20:54,6/23/2008 1:25,6/22/2008 23:10,Midnight,-6.2,55.181,13.053,6/22/2008 17:12,2008-06-22 18:02,54.995,12.540
6/23/2008 1:25,6/23/2008 20:42,6/23/2008 11:04,Midday,-6.2,54.732,14.580,,,,
6/23/2008 20:42,6/24/2008 1:03,6/23/2008 22:53,Midnight,-6.2,55.617,17.356,6/23/2008 16:58,2008-06-23 18:02,55.174,15.968
6/24/2008 1:03,6/24/2008 21:02,6/24/2008 11:03,Midday,-6.2,56.455,14.883,,,,
6/24/2008 21:02,6/25/2008 1:03,6/24/2008 23:03,Midnight,-6.2,56.412,14.910,6/24/2008 17:03,2008-06-24 18:02,56.433,14.897
6/25/2008 1:03,6/25/2008 20:47,6/25/2008 10:55,Midday,-6.2,55.879,16.936,,,,
6/25/2008 20:47,6/26/2008 1:24,6/25/2008 23:06,Midnight,-6.2,54.995,14.213,6/25/2008 17:01,2008-06-25 18:03,55.437,15.575
6/26/2008 1:24,6/26/2008 20:44,6/26/2008 11:04,Midday,-6.2,54.904,14.739,,,,
6/26/2008 20:44,6/27/2008 1:24,6/26/2008 23:04,Midnight,-6.2,54.947,14.765,6/26/2008 17:04,2008-06-26 18:03,54.926,14.752
6/27/2008 1:24,6/27/2008 20:43,6/27/2008 11:04,Midday,-6.2,54.947,14.791,,,,
6/27/2008 20:43,6/28/2008 1:07,6/27/2008 22:55,Midnight,-6.2,55.682,17.066,6/27/2008 17:00,2008-06-27 18:03,55.314,15.929
6/28/2008 1:07,6/28/2008 20:54,6/28/2008 11:01,Midday,-6.2,56.160,15.592,,,,
6/28/2008 20:54,6/29/2008 1:44,6/28/2008 23:19,Midnight,-6.2,54.592,11.118,6/28/2008 17:10,2008-06-28 18:03,55.376,13.355
6/29/2008 1:44,6/29/2008 20:49,6/29/2008 11:17,Midday,-6.2,54.404,11.643,,,,
6/29/2008 20:49,6/30/2008 1:44,6/29/2008 23:17,Midnight,-6.2,54.369,11.667,6/29/2008 17:17,2008-06-29 18:03,54.386,11.655
6/30/2008 1:44,6/30/2008 20:59,6/30/2008 11:22,Midday,-6.2,54.940,10.442,,,,
6/30/2008 20:59,7/1/2008 1:34,6/30/2008 23:17,Midnight,-6.2,55.365,11.716,6/30/2008 17:19,2008-06-30 18:04,55.152,11.079
7/1/2008 1:34,7/1/2008 20:54,7/1/2008 11:14,Midday,-6.2,55.194,12.490,,,,
7/1/2008 20:54,7/2/2008 1:15,7/1/2008 23:05,Midnight,-6.2,56.031,14.764,7/1/2008 17:10,2008-07-01 18:04,55.612,13.627
7/2/2008 1:15,7/2/2008 21:04,7/2/2008 11:10,Midday,-6.2,56.508,13.537,,,,
7/2/2008 21:04,7/3/2008 1:05,7/2/2008 23:05,Midnight,-6.2,56.880,14.810,7/2/2008 17:07,2008-07-02 18:04,56.694,14.174
7/3/2008 1:05,7/3/2008 20:43,7/3/2008 10:54,Midday,-6.2,56.125,17.582,,,,
7/3/2008 20:43,7/4/2008 1:24,7/3/2008 23:04,Midnight,-6.2,55.357,15.105,7/3/2008 16:59,2008-07-03 18:04,55.741,16.344
7/4/2008 1:24,7/4/2008 21:04,7/4/2008 11:14,Midday,-6.2,56.300,12.628,,,,
7/4/2008 21:04,7/5/2008 1:34,7/4/2008 23:19,Midnight,-6.2,55.981,11.400,7/4/2008 17:17,2008-07-04 18:05,56.141,12.014
7/5/2008 1:34,7/5/2008 20:42,7/5/2008 11:08,Midday,-6.2,55.010,14.171,,,,
7/5/2008 20:42,7/6/2008 1:44,7/5/2008 23:13,Midnight,-6.2,54.620,12.942,7/5/2008 17:11,2008-07-05 18:05,54.815,13.556
7/6/2008 1:44,7/6/2008 20:41,7/6/2008 11:13,Midday,-6.2,54.636,12.963,,,,
7/6/2008 20:41,7/7/2008 1:54,7/6/2008 23:18,Midnight,-6.2,54.120,11.733,7/6/2008 17:15,2008-07-06 18:05,54.378,12.348
7/7/2008 1:54,7/7/2008 20:40,7/7/2008 11:17,Midday,-6.2,54.138,12.003,,,,
7/7/2008 20:40,7/8/2008 1:44,7/7/2008 23:12,Midnight,-6.2,54.763,13.272,7/7/2008 17:15,2008-07-07 18:05,54.451,12.638
7/8/2008 1:44,7/8/2008 20:43,7/8/2008 11:14,Midday,-6.2,54.982,12.791,,,,
7/8/2008 20:43,7/9/2008 2:04,7/8/2008 23:24,Midnight,-6.2,53.947,10.310,7/8/2008 17:19,2008-07-08 18:05,54.465,11.551
7/9/2008 2:04,7/9/2008 20:47,7/9/2008 11:26,Midday,-6.2,54.297,9.829,,,,
7/9/2008 20:47,7/10/2008 1:44,7/9/2008 23:16,Midnight,-6.2,55.333,12.346,7/9/2008 17:21,2008-07-09 18:05,54.815,11.087
7/10/2008 1:44,7/10/2008 20:01,7/10/2008 10:53,Midday,-6.2,52.947,18.113,,,,
7/10/2008 20:01,7/11/2008 1:55,7/10/2008 22:58,Midnight,-6.2,52.312,16.880,7/10/2008 16:56,2008-07-10 18:06,52.630,17.496
7/11/2008 1:55,7/11/2008 20:33,7/11/2008 11:14,Midday,-6.2,54.267,12.897,,,,
7/11/2008 20:33,7/12/2008 1:54,7/11/2008 23:14,Midnight,-6.2,54.397,12.913,7/11/2008 17:14,2008-07-11 18:06,54.332,12.905
7/12/2008 1:54,7/12/2008 20:33,7/12/2008 11:14,Midday,-6.2,54.535,12.928,,,,
7/12/2008 20:33,7/13/2008 1:44,7/12/2008 23:09,Midnight,-6.2,55.096,14.193,7/12/2008 17:11,2008-07-12 18:06,54.816,13.561
7/13/2008 1:44,7/13/2008 21:00,7/13/2008 11:22,Midday,-6.2,56.475,10.958,,,,
7/13/2008 21:00,7/14/2008 1:35,7/13/2008 23:18,Midnight,-6.2,56.963,11.972,7/13/2008 17:20,2008-07-13 18:06,56.719,11.465
7/14/2008 1:35,7/14/2008 21:00,7/14/2008 11:18,Midday,-6.2,57.076,11.985,,,,
7/14/2008 21:00,7/15/2008 1:47,7/14/2008 23:24,Midnight,-6.2,56.610,10.498,7/14/2008 17:21,2008-07-14 18:06,56.843,11.241
7/15/2008 1:47,7/15/2008 21:02,7/15/2008 11:25,Midday,-6.2,56.821,10.260,,,,
7/15/2008 21:02,7/16/2008 1:58,7/15/2008 23:30,Midnight,-6.2,56.424,9.022,7/15/2008 17:28,2008-07-15 18:06,56.622,9.641
7/16/2008 1:58,7/16/2008 20:49,7/16/2008 11:24,Midday,-6.2,55.873,10.534,,,,
7/16/2008 20:49,7/17/2008 2:07,7/16/2008 23:28,Midnight,-6.2,55.513,9.544,7/16/2008 17:26,2008-07-16 18:06,55.693,10.039
7/17/2008 2:07,7/17/2008 20:33,7/17/2008 11:20,Midday,-6.2,54.666,11.554,,,,
7/17/2008 20:33,7/18/2008 2:23,7/17/2008 23:28,Midnight,-6.2,53.864,9.564,7/17/2008 17:24,2008-07-17 18:07,54.265,10.559
7/18/2008 2:23,7/18/2008 20:54,7/18/2008 11:39,Midday,-6.2,55.215,6.823,,,,
7/18/2008 20:54,7/19/2008 2:35,7/18/2008 23:45,Midnight,-6.2,54.572,5.332,7/18/2008 17:42,2008-07-18 18:06,54.894,6.078
7/19/2008 2:35,7/19/2008 21:21,7/19/2008 11:58,Midday,-6.2,56.179,2.090,,,,
7/19/2008 21:21,7/20/2008 2:45,7/20/2008 0:03,Midnight,-6.2,55.823,0.848,7/19/2008 18:01,2008-07-19 18:07,56.001,1.469
7/20/2008 2:45,7/20/2008 21:11,7/20/2008 11:58,Midday,-6.2,55.313,2.104,,,,
7/20/2008 21:11,7/21/2008 3:24,7/21/2008 0:18,Midnight,-6.2,52.937,-2.889,7/20/2008 18:08,2008-07-20 18:06,54.125,-0.393
7/21/2008 3:24,7/21/2008 21:21,7/21/2008 12:23,Midday,-6.2,53.821,-4.134,,,,
7/21/2008 21:21,7/22/2008 3:45,7/22/2008 0:33,Midnight,-6.2,52.452,-6.629,7/21/2008 18:28,2008-07-21 18:07,53.137,-5.381
7/22/2008 3:45,7/22/2008 21:31,7/22/2008 12:38,Midday,-6.2,53.244,-7.874,,,,
7/22/2008 21:31,7/23/2008 3:38,7/23/2008 0:35,Midnight,-6.2,53.849,-7.121,7/22/2008 18:37,2008-07-22 18:07,53.547,-7.497
7/23/2008 3:38,7/23/2008 22:32,7/23/2008 13:05,Midday,-6.2,57.496,-14.617,,,,
7/23/2008 22:32,7/24/2008 3:58,7/24/2008 1:15,Midnight,-6.2,56.667,-17.115,7/23/2008 19:10,2008-07-23 18:07,57.081,-15.866
7/24/2008 3:58,7/24/2008 22:59,7/24/2008 13:29,Midday,-6.2,58.120,-20.613,,,,
7/24/2008 22:59,7/25/2008 4:50,7/25/2008 1:55,Midnight,-6.2,55.423,-27.112,7/24/2008 19:42,2008-07-24 18:06,56.772,-23.862
7/25/2008 4:50,7/25/2008 22:31,7/25/2008 13:41,Midday,-6.2,53.754,-23.611,,,,
7/25/2008 22:31,7/26/2008 5:03,7/26/2008 1:47,Midnight,-6.2,52.916,-25.111,7/25/2008 19:44,2008-07-25 18:07,53.335,-24.361
7/26/2008 5:03,7/26/2008 22:21,7/26/2008 13:42,Midday,-6.2,52.199,-23.862,,,,
7/26/2008 22:21,7/27/2008 5:36,7/27/2008 1:59,Midnight,-6.2,49.343,-28.113,7/26/2008 19:51,2008-07-26 18:07,50.771,-25.987
7/27/2008 5:36,7/27/2008 22:19,7/27/2008 13:58,Midday,-6.2,49.436,-27.865,,,,
7/27/2008 22:19,7/28/2008 5:46,7/28/2008 2:03,Midnight,-6.2,48.417,-29.117,7/27/2008 20:00,2008-07-27 18:06,48.926,-28.491
7/28/2008 5:46,7/28/2008 22:30,7/28/2008 14:08,Midday,-6.2,49.748,-30.370,,,,
7/28/2008 22:30,7/29/2008 6:07,7/29/2008 2:19,Midnight,-6.2,47.643,-33.124,7/28/2008 20:14,2008-07-28 18:07,48.696,-31.747
7/29/2008 6:07,7/29/2008 21:59,7/29/2008 14:03,Midday,-6.2,44.039,-29.129,,,,
7/29/2008 21:59,7/30/2008 6:16,7/30/2008 2:08,Midnight,-6.2,42.858,-30.384,7/29/2008 20:06,2008-07-29 18:07,43.448,-29.756
7/30/2008 6:16,7/30/2008 21:21,7/30/2008 13:49,Midday,-6.2,37.142,-25.639,,,,
7/30/2008 21:21,7/31/2008 5:54,7/31/2008 1:38,Midnight,-6.2,40.765,-22.895,7/30/2008 19:43,2008-07-30 18:06,38.953,-24.267
7/31/2008 5:54,7/31/2008 20:42,7/31/2008 13:18,Midday,-6.2,34.008,-17.902,,,,
7/31/2008 20:42,8/1/2008 6:15,8/1/2008 1:29,Midnight,-6.2,29.356,-20.660,7/31/2008 19:24,2008-07-31 18:06,31.682,-19.281
8/1/2008 6:15,8/1/2008 20:23,8/1/2008 13:19,Midday,-6.2,24.978,-18.168,,,,
8/1/2008 20:23,8/2/2008 6:27,8/2/2008 1:25,Midnight,-6.2,21.814,-19.677,8/1/2008 19:22,2008-08-01 18:07,23.396,-18.922
8/2/2008 6:27,8/2/2008 20:03,8/2/2008 13:15,Midday,-6.2,15.830,-17.186,,,,
8/2/2008 20:03,8/3/2008 6:36,8/3/2008 1:20,Midnight,-6.2,12.589,-18.446,8/2/2008 19:18,2008-08-02 18:06,14.210,-17.816
8/3/2008 6:36,8/3/2008 19:51,8/3/2008 13:14,Midday,-6.2,9.166,-16.957,,,,
8/3/2008 19:51,8/4/2008 6:25,8/4/2008 1:08,Midnight,-6.2,12.797,-15.468,8/3/2008 19:11,2008-08-03 18:06,10.981,-16.212
8/4/2008 6:25,8/4/2008 19:32,8/4/2008 12:59,Midday,-6.2,6.339,-13.230,,,,
8/4/2008 19:32,8/5/2008 6:14,8/5/2008 0:53,Midnight,-6.2,10.132,-11.742,8/4/2008 18:56,2008-08-04 18:06,8.235,-12.486
8/5/2008 6:14,8/5/2008 19:17,8/5/2008 12:46,Midday,-6.2,4.912,-10.005,,,,
8/5/2008 19:17,8/6/2008 6:03,8/6/2008 0:40,Midnight,-6.2,8.814,-8.519,8/5/2008 18:43,2008-08-05 18:06,6.863,-9.262
8/6/2008 6:03,8/6/2008 19:03,8/6/2008 12:33,Midday,-6.2,3.417,-6.783,,,,
8/6/2008 19:03,8/7/2008 5:54,8/7/2008 0:29,Midnight,-6.2,6.641,-5.798,8/6/2008 18:31,2008-08-06 18:06,5.029,-6.290
8/7/2008 5:54,8/7/2008 18:53,8/7/2008 12:24,Midday,-6.2,3.510,-4.563,,,,
8/7/2008 18:53,8/8/2008 5:44,8/8/2008 0:19,Midnight,-6.2,6.785,-3.330,8/7/2008 18:21,2008-08-07 18:06,5.147,-3.946
8/8/2008 5:44,8/8/2008 18:49,8/8/2008 12:17,Midday,-6.2,6.093,-2.846,,,,
8/8/2008 18:49,8/9/2008 5:44,8/9/2008 0:17,Midnight,-6.2,5.283,-2.864,8/8/2008 18:17,2008-08-08 18:05,5.688,-2.855
8/9/2008 5:44,8/9/2008 18:51,8/9/2008 12:18,Midday,-6.2,7.066,-3.132,,,,
8/9/2008 18:51,8/10/2008 5:37,8/10/2008 0:14,Midnight,-6.2,9.552,-2.150,8/9/2008 18:16,2008-08-09 18:05,8.309,-2.641
8/10/2008 5:37,8/10/2008 18:42,8/10/2008 12:10,Midday,-6.2,6.388,-1.169,,,,
8/10/2008 18:42,8/11/2008 5:24,8/11/2008 0:03,Midnight,-6.2,11.380,0.561,8/10/2008 18:07,2008-08-10 18:05,8.884,-0.304
8/11/2008 5:24,8/11/2008 18:23,8/11/2008 11:54,Midday,-6.2,3.923,2.791,,,,
8/11/2008 18:23,8/12/2008 5:15,8/11/2008 23:49,Midnight,-6.2,7.426,4.020,8/11/2008 17:52,2008-08-11 18:05,5.675,3.405
8/12/2008 5:15,8/12/2008 18:13,8/12/2008 11:44,Midday,-6.2,3.131,5.248,,,,
8/12/2008 18:13,8/13/2008 5:15,8/12/2008 23:44,Midnight,-6.2,3.103,5.226,8/12/2008 17:44,2008-08-12 18:05,3.117,5.237
8/13/2008 5:15,8/13/2008 18:03,8/13/2008 11:39,Midday,-6.2,-1.518,6.454,,,,
8/13/2008 18:03,8/14/2008 5:14,8/13/2008 23:39,Midnight,-6.2,-1.608,6.430,8/13/2008 17:39,2008-08-13 18:05,-1.563,6.442
8/14/2008 5:14,8/14/2008 17:44,8/14/2008 11:29,Midday,-6.2,-10.658,8.907,,,,
8/14/2008 17:44,8/15/2008 5:08,8/14/2008 23:26,Midnight,-6.2,-7.746,9.633,8/14/2008 17:28,2008-08-14 18:05,-9.202,9.270
8/15/2008 5:08,8/15/2008 17:51,8/15/2008 11:30,Midday,-6.2,-3.555,8.608,,,,
8/15/2008 17:51,8/16/2008 5:06,8/15/2008 23:29,Midnight,-6.2,-3.688,8.832,8/15/2008 17:29,2008-08-15 18:04,-3.621,8.720
8/16/2008 5:06,8/16/2008 17:33,8/16/2008 11:20,Midday,-6.2,-12.210,11.056,,,,
8/16/2008 17:33,8/17/2008 5:05,8/16/2008 23:19,Midnight,-6.2,-12.474,11.280,8/16/2008 17:20,2008-08-16 18:04,-12.342,11.168
8/17/2008 5:05,8/17/2008 17:33,8/17/2008 11:19,Midday,-6.2,-12.496,11.253,,,,
8/17/2008 17:33,8/18/2008 5:05,8/17/2008 23:19,Midnight,-6.2,-12.778,11.225,8/17/2008 17:19,2008-08-17 18:04,-12.637,11.239
8/18/2008 5:05,8/18/2008 17:20,8/18/2008 11:13,Midday,-6.2,-19.720,12.697,,,,
8/18/2008 17:20,8/19/2008 5:03,8/18/2008 23:12,Midnight,-6.2,-20.124,12.919,8/18/2008 17:12,2008-08-18 18:04,-19.922,12.808
8/19/2008 5:03,8/19/2008 17:13,8/19/2008 11:08,Midday,-6.2,-23.779,13.890,,,,
8/19/2008 17:13,8/20/2008 5:04,8/19/2008 23:09,Midnight,-6.2,-25.439,13.610,8/19/2008 17:09,2008-08-19 18:04,-24.609,13.750
8/20/2008 5:04,8/20/2008 17:13,8/20/2008 11:09,Midday,-6.2,-24.466,13.580,,,,
8/20/2008 17:13,8/21/2008 5:04,8/20/2008 23:09,Midnight,-6.2,-26.197,13.549,8/20/2008 17:09,2008-08-20 18:03,-25.332,13.565
8/21/2008 5:04,8/21/2008 17:19,8/21/2008 11:12,Midday,-6.2,-21.458,12.768,,,,
8/21/2008 17:19,8/22/2008 4:55,8/21/2008 23:07,Midnight,-6.2,-16.808,13.987,8/21/2008 17:10,2008-08-21 18:03,-19.133,13.377
8/22/2008 4:55,8/22/2008 17:13,8/22/2008 11:04,Midday,-6.2,-20.821,14.705,,,,
8/22/2008 17:13,8/23/2008 4:54,8/22/2008 23:04,Midnight,-6.2,-21.337,14.672,8/22/2008 17:04,2008-08-22 18:03,-21.079,14.689
8/23/2008 4:54,8/23/2008 17:20,8/23/2008 11:07,Midday,-6.2,-16.066,13.889,,,,
8/23/2008 17:20,8/24/2008 4:54,8/23/2008 23:07,Midnight,-6.2,-16.522,13.856,8/23/2008 17:07,2008-08-23 18:03,-16.294,13.872
8/24/2008 4:54,8/24/2008 17:22,8/24/2008 11:08,Midday,-6.2,-15.188,13.572,,,,
8/24/2008 17:22,8/25/2008 4:54,8/24/2008 23:08,Midnight,-6.2,-15.651,13.538,8/24/2008 17:08,2008-08-24 18:03,-15.420,13.555
8/25/2008 4:54,8/25/2008 17:23,8/25/2008 11:09,Midday,-6.2,-14.248,13.253,,,,
8/25/2008 17:23,8/26/2008 4:54,8/25/2008 23:09,Midnight,-6.2,-16.211,13.218,8/25/2008 17:09,2008-08-25 18:02,-15.229,13.235
8/26/2008 4:54,8/26/2008 17:22,8/26/2008 11:08,Midday,-6.2,-16.280,13.432,,,,
8/26/2008 17:22,8/27/2008 4:54,8/26/2008 23:08,Midnight,-6.2,-16.823,13.396,8/26/2008 17:08,2008-08-26 18:02,-16.552,13.414
8/27/2008 4:54,8/27/2008 17:23,8/27/2008 11:09,Midday,-6.2,-15.314,13.110,,,,
8/27/2008 17:23,8/28/2008 4:46,8/27/2008 23:05,Midnight,-6.2,-11.030,14.073,8/27/2008 17:07,2008-08-27 18:01,-13.172,13.592
8/28/2008 4:46,8/28/2008 17:23,8/28/2008 11:05,Midday,-6.2,-9.373,14.036,,,,
8/28/2008 17:23,8/29/2008 4:54,8/28/2008 23:09,Midnight,-6.2,-18.240,12.999,8/28/2008 17:07,2008-08-28 18:01,-13.806,13.517
8/29/2008 4:54,8/29/2008 17:23,8/29/2008 11:09,Midday,-6.2,-16.606,12.961,,,,
8/29/2008 17:23,8/30/2008 4:44,8/29/2008 23:04,Midnight,-6.2,-10.200,14.173,8/29/2008 17:06,2008-08-29 18:01,-13.403,13.567
8/30/2008 4:44,8/30/2008 17:23,8/30/2008 11:04,Midday,-6.2,-8.376,14.134,,,,
8/30/2008 17:23,8/31/2008 4:44,8/30/2008 23:04,Midnight,-6.2,-10.639,14.096,8/30/2008 17:04,2008-08-30 18:00,-9.507,14.115
8/31/2008 4:44,8/31/2008 17:13,8/31/2008 10:59,Midday,-6.2,-18.203,15.307,,,,
8/31/2008 17:13,9/1/2008 4:46,8/31/2008 23:00,Midnight,-6.2,-23.063,15.017,8/31/2008 16:59,2008-08-31 18:00,-20.633,15.162
9/1/2008 4:46,9/1/2008 17:13,9/1/2008 11:00,Midday,-6.2,-21.244,14.977,,,,
9/1/2008 17:13,9/2/2008 4:45,9/1/2008 22:59,Midnight,-6.2,-22.213,15.187,9/1/2008 17:00,2008-09-01 18:00,-21.728,15.082
9/2/2008 4:45,9/2/2008 16:43,9/2/2008 10:44,Midday,-6.2,nan,18.898,,,,
9/2/2008 16:43,9/3/2008 4:16,9/2/2008 22:30,Midnight,-6.2,-25.894,22.358,9/2/2008 16:37,2008-09-02 18:00,,20.628
9/3/2008 4:16,9/3/2008 16:33,9/3/2008 10:25,Midday,-6.2,nan,23.567,,,,
9/3/2008 16:33,9/4/2008 4:04,9/3/2008 22:19,Midnight,-6.2,-25.131,25.026,9/3/2008 16:22,2008-09-03 17:59,,24.297
9/4/2008 4:04,9/4/2008 16:23,9/4/2008 10:14,Midday,-6.2,nan,26.235,,,,
9/4/2008 16:23,9/5/2008 3:40,9/4/2008 22:02,Midnight,-6.2,nan,29.194,9/4/2008 16:08,2008-09-04 17:59,,27.715
9/5/2008 3:40,9/5/2008 16:02,9/5/2008 9:51,Midday,-6.2,nan,31.903,,,,
9/5/2008 16:02,9/6/2008 2:58,9/5/2008 21:30,Midnight,-6.2,nan,37.112,9/5/2008 15:41,2008-09-05 17:59,,34.508
9/6/2008 2:58,9/6/2008 15:30,9/6/2008 9:14,Midday,-6.2,nan,41.071,,,,
9/6/2008 15:30,9/7/2008 2:44,9/6/2008 21:07,Midnight,-6.2,nan,42.779,9/6/2008 15:11,2008-09-06 17:58,,41.925
9/7/2008 2:44,9/7/2008 15:13,9/7/2008 8:59,Midday,-6.2,nan,44.736,,,,
9/7/2008 15:13,9/8/2008 2:24,9/7/2008 20:49,Midnight,-6.2,nan,47.194,9/7/2008 14:54,2008-09-07 17:58,,45.965
9/8/2008 2:24,9/8/2008 15:02,9/8/2008 8:43,Midday,-6.2,nan,48.651,,,,
9/8/2008 15:02,9/9/2008 2:17,9/8/2008 20:40,Midnight,-6.2,nan,49.358,9/8/2008 14:42,2008-09-08 17:58,,49.005
9/9/2008 2:17,9/9/2008 14:57,9/9/2008 8:37,Midday,-6.2,nan,50.065,,,,
